40.501	9.9885	-0.163692	3.30953	
45.6072	9.97939	-1.87817	8.61558	
84.3454	10.0316	1.34136	9.77328	
214.001	9.99985	-1.71515	6.88664	
219.747	9.96971	1.36577	2.45074	
219.76	10.0267	1.38771	2.45171	
225.456	10.0115	-1.81556	3.37016	
259.674	9.99176	-1.60599	16.276	
566.11	10.0236	1.76405	27.0058	
16.5539	10.3699	0.353891	3.4779	
16.9858	10.5334	0.381145	3.50838	
17.4149	10.6947	0.404085	3.53083	
32.9282	10.3157	-1.13636	2.80699	
45.7925	10.5425	-1.89674	8.4147	
84.4559	10.5092	1.33717	9.8046	
214.072	10.4898	-1.71525	6.85786	
219.858	10.5159	1.38361	2.48111	
225.57	10.4805	-1.82155	3.40727	
259.687	10.4947	-1.58236	16.3009	
566.016	10.5035	1.76871	27.1058	
17.5935	10.7848	0.359786	3.53786	
18.018	10.9596	0.385835	3.55691	
18.4412	11.129	0.416353	3.57337	
32.5731	11.1686	-1.3597	2.66584	
45.9363	11.013	-1.8616	8.27799	
84.5683	10.9855	1.33416	9.84059	
214.146	10.9797	-1.71413	6.82684	
219.954	11.0049	1.38287	2.51098	
225.684	10.9463	-1.82021	3.43515	
259.684	10.9982	-1.5595	16.3379	
565.922	10.9836	1.77098	27.1835	
19.0422	11.4081	0.412811	3.5938	
19.4591	11.589	0.444734	3.60814	
32.5073	11.5159	-1.36688	2.64138	
46.0682	11.4858	-1.83046	8.17236	
84.6832	11.4602	1.3342	9.8735	
214.221	11.4691	-1.71197	6.79677	
220.045	11.4958	1.38505	2.5419	
225.849	11.5456	-1.83034	3.45694	
259.673	11.5015	-1.53789	16.3817	
565.827	11.4645	1.77095	27.2365	
20.0532	11.8811	0.43256	3.62363	
20.4695	12.0699	0.451443	3.63356	
32.436	11.8615	-1.31755	2.62875	
46.1896	11.9584	-1.805	8.10591	
84.8224	12.039	1.3509	9.91879	
214.305	12.0286	-1.71697	6.77247	
220.132	11.9895	1.38861	2.57403	
225.967	12.0104	-1.81965	3.46648	
259.648	12.0038	-1.51829	16.4413	
565.707	12.0409	1.76378	27.2746	
21.0583	12.3576	0.421747	3.63863	
21.4849	12.5392	0.420277	3.63819	
21.9232	12.7145	0.405901	3.63145	
40.623	12.3874	2.15504	2.0432	
46.327	12.5414	-1.79644	8.07695	
84.9268	12.5164	1.35348	9.94855	
125.003	12.6977	3.02242	2.4723	
125.505	12.6539	3.04523	2.44433	
126.005	12.6205	3.07358	2.41967	
126.505	12.601	3.10068	2.39688	
127.005	12.5945	3.12952	2.37562	
127.504	12.6032	-3.12677	2.35508	
128.002	12.6261	-3.09902	2.33696	
128.496	12.6647	-3.07727	2.32347	
128.985	12.7159	-3.05851	2.31827	
214.373	12.519	-1.7103	6.75403	
220.214	12.4856	1.39253	2.6081	
226.079	12.4748	-1.80206	3.46805	
259.616	12.5046	-1.50112	16.5073	
565.614	12.5218	1.76281	27.2789	
22.0717	12.796	0.375846	3.62705	
22.5119	12.9632	0.364288	3.61438	
22.9642	13.1235	0.346009	3.59581	
32.0409	13.1139	-1.17741	2.70436	
46.4369	13.016	-1.78379	8.10471	
85.0289	12.9935	1.35463	9.97442	
113.492	13.2379	3.12262	2.26529	
113.991	13.2083	3.10792	2.3049	
114.491	13.1735	3.0971	2.34705	
114.991	13.1383	3.09242	2.3906	
115.492	13.1044	3.09343	2.43424	
115.994	13.0752	3.0986	2.47618	
116.496	13.0507	3.10458	2.51487	
116.997	13.0308	3.10929	2.54897	
117.499	13.0138	3.11174	2.57821	
118	12.9985	3.11304	2.60279	
118.501	12.9843	3.11445	2.62349	
119.001	12.9713	3.11704	2.64072	
119.501	12.9598	3.12083	2.65465	
120.002	12.9501	3.12516	2.66487	
120.502	12.9423	3.12865	2.67079	
121.003	12.935	3.12968	2.67138	
121.504	12.9269	3.12666	2.66565	
122.005	12.915	3.11861	2.6526	
122.506	12.8974	3.10617	2.6321	
123.007	12.8709	3.09181	2.60496	
123.507	12.8367	3.07984	2.57324	
124.006	12.7952	3.07424	2.53956	
124.503	12.7524	3.07771	2.5064	
129.528	12.7736	-3.02032	2.32698	
130.028	12.8342	-2.99357	2.34004	
130.518	12.9141	-2.95156	2.35528	
130.997	13.0114	-2.91258	2.36635	
131.473	13.1211	-2.89994	2.36945	
131.951	13.2365	-2.92109	2.36276	
214.439	13.0092	-1.70448	6.7434	
220.298	13.0088	1.43514	2.64357	
226.186	12.9405	-1.78117	3.46423	
259.576	13.0039	-1.48682	16.5857	
565.522	13.004	1.76122	27.2636	
23.543	13.3306	0.316511	3.56746	
24.006	13.4725	0.30132	3.54354	
24.4801	13.6116	0.284807	3.51825	
31.5543	13.6946	-0.801127	2.85909	
31.952	13.3413	-0.895971	2.7398	
46.5393	13.4896	-1.78644	8.16121	
85.1309	13.4703	1.35379	9.99835	
107.007	13.2915	3.13409	2.02035	
107.504	13.2976	3.11926	2.04388	
108.002	13.2988	3.10906	2.06457	
108.501	13.2947	3.11036	2.08185	
109.001	13.2936	3.11391	2.09614	
109.502	13.2928	3.12104	2.10737	
110.002	13.296	3.12381	2.117	
110.503	13.2979	3.12388	2.12624	
111.003	13.3002	3.11795	2.1375	
111.503	13.298	3.11044	2.15229	
112.003	13.2931	3.09765	2.17246	
112.502	13.2815	3.08458	2.19823	
113.003	13.2649	3.06596	2.22979	
132.048	13.2677	-2.95248	2.36347	
132.528	13.3431	-2.98662	2.346	
133.014	13.404	-3.02815	2.31978	
133.506	13.4456	-3.07448	2.28462	
134.003	13.4685	-3.11258	2.2407	
134.502	13.4747	3.13672	2.18726	
135.002	13.4684	3.11959	2.12574	
135.503	13.4538	3.10507	2.05786	
214.503	13.4995	-1.70045	6.73806	
220.374	13.5051	1.43963	2.68221	
226.327	13.5547	-1.78795	3.45381	
259.531	13.5019	-1.47579	16.6636	
565.43	13.4874	1.75847	27.2162	
25.031	13.7703	0.254916	3.49465	
25.5099	13.8876	0.234912	3.47844	
26.0002	13.996	0.209279	3.46766	
26.5012	14.0938	0.176017	3.46246	
27.0111	14.1758	0.132884	3.46089	
27.5261	14.2357	0.0789524	3.45853	
29.5469	14.2207	-0.154952	3.32371	
30.0359	14.1663	-0.196809	3.24188	
30.5194	14.0898	-0.240049	3.14089	
30.9959	13.9812	-0.296774	3.02313	
31.4594	13.8191	-0.37816	2.89461	
46.6397	13.9615	-1.8016	8.23744	
85.236	13.9462	1.35061	10.0216	
85.2634	14.0533	1.36985	10.031	
214.566	13.9903	-1.69828	6.73863	
220.441	14.0024	1.44566	2.72069	
226.423	14.0238	-1.77039	3.44686	
259.482	13.9988	-1.46792	16.7457	
565.339	13.9717	1.75595	27.1524	
27.9673	14.2687	0.0577869	3.45488	
28.463	14.28	0.0247412	3.43506	
28.9584	14.2734	0.000501029	3.39823	
29.4527	14.2501	-0.0091124	3.34108	
40.6201	14.5071	1.31264	2.07542	
46.7444	14.4317	-1.81909	8.31539	
46.7843	14.558	-1.79533	8.33182	
85.3622	14.5312	1.36514	10.0553	
214.629	14.4819	-1.69741	6.74123	
220.504	14.4998	1.44816	2.76072	
226.516	14.4953	-1.76459	3.44151	
248.27	14.5079	-0.653138	3.05483	
259.43	14.495	-1.46345	16.8179	
565.225	14.5395	1.76345	27.0544	
579.617	14.6735	-0.403678	2.23762	
580.016	14.5265	-0.37807	2.18106	
580.436	14.3826	-0.327997	2.1143	
40.6944	15.0242	1.44254	2.20292	
46.9021	15.0262	-1.81156	8.40466	
85.463	15.0084	1.35877	10.0801	
214.691	14.9745	-1.69717	6.7457	
220.563	14.9969	1.45172	2.79748	
226.607	14.9684	-1.76585	3.43933	
247.958	15.0019	-1.11617	3.08901	
259.378	14.9909	-1.46159	16.8846	
565.134	15.0233	1.76189	26.961	
578.592	15.1135	-0.423367	2.36117	
578.968	14.9567	-0.402566	2.32209	
579.369	14.804	-0.361274	2.27422	
40.7124	15.5336	1.53285	2.3027	
47.0174	15.4954	-1.81964	8.46077	
85.5654	15.4849	1.35328	10.0994	
214.763	15.5298	-1.69169	6.75072	
220.618	15.4938	1.45254	2.8316	
226.698	15.4417	-1.77356	3.43927	
247.754	15.5101	-1.15996	3.12428	
259.324	15.4864	-1.46251	16.9331	
565.044	15.5075	1.7601	26.8585	
577.603	15.6085	-0.471818	2.43473	
577.943	15.4364	-0.481196	2.41654	
578.309	15.2698	-0.457806	2.38896	
40.7072	16.0376	1.5939	2.36963	
47.1314	15.9661	-1.81809	8.49662	
85.6708	15.9601	1.34739	10.1172	
214.823	16.0217	-1.69302	6.75195	
220.674	15.9908	1.45497	2.85782	
226.83	16.0502	-1.77976	3.4398	
247.609	15.9959	-1.33055	3.15578	
259.272	15.9819	-1.46492	16.9691	
564.953	15.992	1.75818	26.7532	
576.675	16.1695	-0.509778	2.44558	
576.979	15.9789	-0.558079	2.44892	
577.295	15.7909	-0.581409	2.44568	
647.996	16.2383	-0.023266	2.14428	
648.5	16.2208	-0.0165645	2.15524	
649.003	16.2076	-0.0161142	2.15933	
649.503	16.1983	-0.0187179	2.15268	
650.002	16.1915	-0.02005	2.13233	
650.498	16.1899	-0.0180501	2.09783	
650.992	16.1937	-0.0134583	2.05119	
40.6851	16.5392	1.63424	2.41125	
47.2447	16.438	-1.80889	8.51264	
47.2825	16.5548	-1.81406	8.51163	
85.8102	16.5446	1.34806	10.1379	
214.884	16.5144	-1.69463	6.74979	
220.727	16.4886	1.45601	2.87695	
226.934	16.5196	-1.79033	3.44192	
247.472	16.5005	-1.27917	3.17859	
259.209	16.5168	-1.45646	16.9804	
564.863	16.4765	1.75638	26.6496	
576.097	16.5931	-0.610322	2.4164	
576.381	16.3869	-0.681653	2.43334	
643.448	16.7096	-0.0982847	2.12831	
643.965	16.6485	-0.119758	2.12369	
644.483	16.5806	-0.132242	2.11731	
644.998	16.5109	-0.137282	2.11163	
645.509	16.4439	-0.133601	2.10851	
646.015	16.3833	-0.123068	2.10916	
646.516	16.3324	-0.107237	2.11426	
647.013	16.2916	-0.0876823	2.12335	
647.508	16.2619	-0.0690751	2.1356	
40.6557	17.041	1.66119	2.43649	
47.3973	17.026	-1.80691	8.51608	
85.9158	17.0199	1.34109	10.1476	
214.945	17.0072	-1.69599	6.74529	
220.79	17.0091	1.4496	2.88345	
227.04	16.9878	-1.79734	3.44271	
247.318	16.9995	-1.22404	3.19569	
259.155	17.0128	-1.45751	16.9803	
564.77	16.9606	1.75476	26.553	
575.569	17.0685	-0.736452	2.36365	
575.814	16.8227	-0.857126	2.38985	
630.984	17.1992	-0.108339	2.20591	
631.487	17.1433	-0.108066	2.19552	
631.992	17.0874	-0.106238	2.18093	
632.497	17.0355	-0.0959559	2.16698	
633	16.9913	-0.0757281	2.15805	
633.501	16.96	-0.0507688	2.15523	
633.999	16.9411	-0.0274544	2.15628	
634.498	16.9328	-0.00766402	2.15663	
634.997	16.9329	0.00978656	2.15171	
635.497	16.9401	0.0244429	2.13906	
635.998	16.9528	0.0334	2.1188	
636.499	16.9678	0.0332321	2.09365	
637	16.9809	0.0238064	2.0673	
637.5	16.988	0.00750543	2.04377	
638	16.9861	-0.0116353	2.02618	
638.5	16.9747	-0.0301779	2.0166	
639.002	16.955	-0.0455441	2.01595	
639.505	16.93	-0.0558191	2.02391	
640.01	16.9035	-0.0607022	2.03932	
640.517	16.878	-0.0606798	2.05969	
641.025	16.8556	-0.0588378	2.08229	
641.533	16.8347	-0.0578031	2.10337	
642.042	16.8133	-0.0614866	2.12037	
642.552	16.7869	-0.0704416	2.13078	
643.062	16.7534	-0.0850413	2.13453	
40.6219	17.5419	1.65501	2.46279	
47.5048	17.4988	-1.79512	8.51359	
86.0248	17.4942	1.33504	10.1532	
215.006	17.4991	-1.697	6.73954	
220.851	17.5061	1.44102	2.88357	
227.147	17.4539	-1.80055	3.44028	
247.134	17.5025	-1.24069	3.20567	
259.099	17.5084	-1.45991	16.965	
564.66	17.5278	1.75816	26.4547	
575.135	17.643	-1.00317	2.29984	
575.336	17.3374	-1.13518	2.33068	
627.509	17.6254	-0.0718851	2.01674	
628.006	17.5701	-0.107674	2.06885	
628.5	17.5051	-0.141699	2.11814	
628.996	17.4359	-0.150907	2.15855	
629.497	17.3693	-0.145122	2.1889	
630.003	17.3084	-0.124633	2.20714	
630.513	17.2576	-0.104143	2.21422	
40.6027	18.0469	1.60432	2.50672	
47.6076	17.9712	-1.78237	8.51764	
86.1391	17.9676	1.32938	10.1563	
215.068	17.9896	-1.69778	6.73354	
220.917	18.0032	1.43287	2.87576	
227.302	18.0647	-1.82598	3.43141	
246.951	17.9985	-1.21174	3.20951	
259.047	18.004	-1.46338	16.9375	
564.569	18.012	1.75663	26.3815	
575.036	18.0395	-1.46613	2.26992	
618.028	18.1811	-0.0434759	2.03187	
618.52	18.1337	-0.0653719	2.07182	
619.012	18.0813	-0.0899938	2.10874	
619.504	18.0267	-0.107826	2.13944	
619.997	17.9713	-0.112744	2.16037	
620.493	17.9194	-0.101487	2.16996	
620.994	17.876	-0.076322	2.16749	
621.499	17.8441	-0.043943	2.15421	
622.007	17.8286	-0.0124827	2.13189	
622.515	17.8241	0.0103265	2.10306	
623.021	17.828	0.0201224	2.06982	
623.525	17.8313	0.0152779	2.03372	
40.6067	18.5635	1.55457	2.58023	
47.7079	18.4416	-1.77161	8.53264	
86.2901	18.5474	1.32207	10.1652	
215.131	18.4787	-1.69875	6.72571	
220.986	18.5005	1.42503	2.86192	
227.417	18.5276	-1.8251	3.42229	
246.748	18.5085	-1.19642	3.20745	
246.758	18.4921	-1.21696	3.20733	
258.995	18.4996	-1.46781	16.9012	
564.48	18.4966	1.75528	26.3022	
575.027	18.5304	-1.71637	2.25072	
681.523	18.7432	3.09696	2.17828	
682.014	18.7243	3.13213	2.19092	
682.507	18.7191	-3.12319	2.21246	
683.002	18.7212	-3.10573	2.2441	
683.5	18.7298	-3.09221	2.28357	
684.001	18.7383	-3.09276	2.32902	
684.505	18.7438	-3.10102	2.37691	
685.011	18.7386	-3.12567	2.42507	
685.517	18.7214	3.1287	2.46999	
686.02	18.6899	3.09492	2.50982	
686.519	18.6491	3.07031	2.54153	
687.015	18.603	3.05606	2.56469	
687.508	18.5582	3.05709	2.57827	
688.002	18.5186	3.06849	2.58484	
688.499	18.4872	3.08536	2.5865	
688.998	18.4646	3.1025	2.58788	
689.499	18.4504	3.11878	2.59085	
690.001	18.4444	3.13496	2.59645	
690.503	18.4463	-3.13112	2.60163	
691.004	18.4557	-3.11592	2.60268	
691.504	18.4705	-3.10669	2.59502	
692.002	18.4877	-3.10556	2.57622	
692.5	18.5034	-3.11476	2.54559	
692.998	18.5144	-3.12736	2.50526	
693.498	18.5193	3.14085	2.45908	
693.999	18.5189	3.13459	2.41247	
694.5	18.5167	3.13396	2.37011	
695.001	18.5164	-3.14029	2.33516	
695.502	18.5208	-3.13048	2.30679	
696.004	18.531	-3.11681	2.28219	
696.507	18.5488	-3.10147	2.25661	
697.011	18.5765	-3.07838	2.22805	
697.514	18.6166	-3.05631	2.19659	
698.016	18.6671	-3.03706	2.16571	
698.514	18.7236	-3.03092	2.13801	
40.6072	19.0808	1.60077	2.67754	
47.8321	19.0494	-1.76489	8.58289	
86.4092	19.0199	1.31768	10.1764	
215.197	18.967	-1.69925	6.71287	
221.061	18.9976	1.41758	2.84378	
227.531	18.9893	-1.81707	3.41061	
246.561	19.0016	-1.21164	3.20071	
258.945	18.9954	-1.47292	16.859	
564.39	18.9815	1.75472	26.2239	
575.016	19.0193	-1.49161	2.24345	
678.045	19.2473	2.94207	2.20041	
678.527	19.1579	2.94683	2.18266	
679.012	19.0687	2.95386	2.17446	
679.497	18.9831	2.96568	2.17185	
679.984	18.9036	2.98703	2.17181	
680.475	18.8348	3.01838	2.17204	
680.972	18.78	3.05471	2.17343	
698.996	18.7823	-3.01862	2.11332	
699.501	18.8416	-3.02832	2.092	
700.002	18.8927	-3.04282	2.07006	
700.502	18.9345	-3.06224	2.04415	
701.001	18.9658	-3.08477	2.01186	
40.5499	19.5458	1.8143	2.77735	
47.9276	19.5222	-1.76467	8.64884	
86.5297	19.4937	1.31614	10.188	
127.496	19.3467	-0.135493	2.02301	
128.008	19.3341	-0.0272883	2.08443	
128.513	19.3725	0.0776367	2.13927	
129.008	19.4421	0.151921	2.18046	
129.497	19.5226	0.1718	2.20431	
129.986	19.5983	0.146818	2.21083	
130.482	19.6572	0.0940347	2.20228	
130.985	19.6905	0.0363076	2.18391	
131.494	19.698	-0.00569656	2.16194	
132.004	19.6864	-0.0318278	2.14243	
132.512	19.6646	-0.0458516	2.12854	
133.016	19.6364	-0.0573393	2.12026	
133.516	19.6037	-0.0677652	2.11542	
134.013	19.5673	-0.0775774	2.11095	
134.506	19.5279	-0.0839339	2.10416	
134.997	19.4865	-0.0862372	2.09257	
135.486	19.4447	-0.080321	2.07481	
135.976	19.4047	-0.067978	2.04979	
136.467	19.3698	-0.0441299	2.01783	
215.278	19.5378	-1.71304	6.68719	
221.14	19.4937	1.41057	2.82336	
227.644	19.4499	-1.80958	3.39619	
246.389	19.4991	-1.26902	3.18727	
258.897	19.4917	-1.47858	16.814	
408.83	19.4497	1.64369	2.06861	
413.669	19.475	-1.53322	2.01813	
564.298	19.4663	1.75381	26.1292	
574.652	19.7064	-0.956835	2.24456	
574.916	19.3951	-1.00606	2.24517	
675.08	19.7161	2.91408	2.48752	
675.544	19.6285	2.94121	2.4488	
676.015	19.5512	2.97902	2.39611	
676.495	19.4814	3.00089	2.33762	
676.981	19.4129	3.0117	2.28344	
677.469	19.3397	3.00626	2.2383	
677.958	19.2601	2.99999	2.206	
40.1712	20.1967	2.21076	2.93077	
40.4184	19.912	2.13102	2.85938	
48.0226	19.9928	-1.77619	8.73467	
86.6534	19.9683	1.31518	10.2056	
215.344	20.0254	-1.71401	6.64809	
221.224	19.988	1.40435	2.8022	
227.805	20.0704	-1.82817	3.37356	
246.242	19.9965	-1.28609	3.17161	
258.85	19.9884	-1.48453	16.7681	
408.805	19.9333	1.68537	2.1464	
413.643	19.9771	-1.54359	2.08767	
564.187	20.0319	1.76508	26.0145	
574.062	20.0965	-0.525184	2.23855	
574.429	19.8974	-0.515158	2.24564	
666.056	20.242	2.97383	2.68473	
666.541	20.2068	3.02049	2.56217	
667.029	20.1862	3.05769	2.44275	
667.519	20.176	3.08197	2.33302	
668.011	20.1711	3.09411	2.23809	
668.503	20.167	3.09786	2.16024	
668.998	20.1609	3.09726	2.10005	
669.495	20.1508	3.09667	2.0571	
669.996	20.1371	3.10058	2.03144	
670.5	20.1231	3.11398	2.02522	
671.005	20.1171	3.1402	2.04259	
671.514	20.1229	-3.11147	2.0876	
672.025	20.1362	-3.09655	2.16038	
672.536	20.1388	-3.12629	2.25203	
673.036	20.1122	3.08164	2.34684	
673.519	20.0524	2.99078	2.42702	
673.988	19.9687	2.92764	2.48164	
674.451	19.872	2.91055	2.50462	
674.916	19.7714	2.93902	2.49707	
39.633	20.6929	2.46068	3.03413	
39.9611	20.4489	2.42264	2.98158	
48.1206	20.4602	-1.79966	8.83396	
86.809	20.538	1.31959	10.2345	
117.55	20.7423	-0.076893	2.03217	
118.044	20.7128	-0.0903168	2.01464	
215.409	20.5136	-1.71225	6.58924	
221.328	20.513	1.3644	2.77889	
227.921	20.5289	-1.8164	3.35836	
246.115	20.4947	-1.36372	3.1537	
258.807	20.4858	-1.4906	16.7221	
408.727	20.5781	1.63853	2.25302	
408.764	20.4101	1.74869	2.22766	
413.621	20.4808	-1.53811	2.16123	
564.094	20.5161	1.76788	25.899	
572.614	20.7266	-0.469328	2.15	
573.032	20.5595	-0.431396	2.19148	
573.444	20.4027	-0.373357	2.21923	
573.846	20.2516	-0.334059	2.23434	
663.529	20.6633	2.95333	3.11287	
664.015	20.5742	2.94873	3.07632	
664.497	20.4867	2.96079	3.01541	
664.979	20.4038	2.99668	2.93157	
665.464	20.3293	3.04497	2.82687	
665.956	20.2677	3.10689	2.7077	
39.0563	21.105	2.54806	3.12456	
39.4247	20.876	2.53828	3.06856	
48.2253	20.9242	-1.8309	8.93954	
48.2717	21.0737	-1.78901	8.97255	
86.9256	21.0147	1.3253	10.2572	
114.467	20.8163	-0.0249493	2.01427	
114.967	20.8119	-0.0116428	2.0356	
115.467	20.8093	-0.00515772	2.04948	
115.965	20.8047	-0.00671938	2.05529	
116.462	20.7947	-0.0136259	2.05397	
116.957	20.7774	-0.0232028	2.04625	
117.451	20.752	-0.0319566	2.03357	
215.473	21.0035	-1.70706	6.51164	
221.429	21.0064	1.36108	2.76207	
228.033	20.9878	-1.80752	3.3447	
246.035	20.9972	-1.44013	3.13516	
258.763	20.9837	-1.49662	16.6767	
408.644	21.0527	1.71435	2.33512	
413.6	20.9852	-1.54384	2.23626	
563.999	20.9999	1.77129	25.772	
572.014	21.0289	-0.441398	2.05561	
572.428	20.8625	-0.420086	2.12449	
660.01	21.2163	3.03381	2.96946	
660.508	21.1546	3.02086	2.99884	
661.005	21.0882	3.00706	3.03323	
661.501	21.0173	2.99172	3.06801	
661.994	20.9415	2.97533	3.09809	
662.483	20.8602	2.95974	3.11814	
662.967	20.772	2.94944	3.12408	
22.001	21.7477	3.13495	3.4113	
22.4971	21.7394	-3.12566	3.42395	
22.9942	21.7368	-3.10826	3.44213	
23.4918	21.7441	-3.10019	3.46283	
23.9905	21.7491	-3.10745	3.48501	
24.9901	21.7399	3.12853	3.53222	
25.4906	21.7161	3.09846	3.55999	
25.9915	21.6753	3.06783	3.59407	
26.493	21.6242	3.04698	3.63653	
26.9955	21.5664	3.03485	3.6897	
27.499	21.5127	3.044	3.75302	
28.0026	21.4728	3.06878	3.82462	
28.505	21.4545	3.11514	3.89893	
29.0046	21.4615	-3.11603	3.97011	
29.5011	21.491	-3.0623	4.03087	
29.9953	21.5385	-3.02143	4.07621	
30.4889	21.5986	-2.99601	4.10128	
30.984	21.6657	-2.98981	4.10461	
31.4825	21.7377	-3.0021	4.08539	
38.0654	21.6847	2.66707	3.3065	
38.4891	21.4733	2.61388	3.22462	
48.3908	21.5355	-1.8184	9.0768	
87.0397	21.4922	1.33305	10.2761	
215.538	21.4957	-1.70157	6.41495	
221.533	21.4966	1.35834	2.75044	
